@relation  movement_libras
@attribute 1st_coordinate_abcissa real[0.090909,0.9323]
@attribute 1st_coordinate_ordinate real[0.14815,0.88657]
@attribute 2st_coordinate_abcissa real[0.085106,0.93037]
@attribute 2st_coordinate_ordinate real[0.14815,0.88889]
@attribute 3st_coordinate_abcissa real[0.085106,0.9323]
@attribute 3st_coordinate_ordinate real[0.14815,0.88426]
@attribute 4st_coordinate_abcissa real[0.088975,0.9323]
@attribute 4st_coordinate_ordinate real[0.14583,0.88194]
@attribute 5st_coordinate_abcissa real[0.092843,0.9323]
@attribute 5st_coordinate_ordinate real[0.14583,0.875]
@attribute 6st_coordinate_abcissa real[0.10058,0.9323]
@attribute 6st_coordinate_ordinate real[0.14352,0.875]
@attribute 7st_coordinate_abcissa real[0.10445,0.93424]
@attribute 7st_coordinate_ordinate real[0.14352,0.87037]
@attribute 8st_coordinate_abcissa real[0.11025,0.94197]
@attribute 8st_coordinate_ordinate real[0.1412,0.86343]
@attribute 9st_coordinate_abcissa real[0.11992,0.94391]
@attribute 9st_coordinate_ordinate real[0.1412,0.86343]
@attribute 10st_coordinate_abcissa real[0.12766,0.94391]
@attribute 10st_coordinate_ordinate real[0.13657,0.86111]
@attribute 11st_coordinate_abcissa real[0.13153,0.94197]
@attribute 11st_coordinate_ordinate real[0.13657,0.84722]
@attribute 12st_coordinate_abcissa real[0.10638,0.94197]
@attribute 12st_coordinate_ordinate real[0.13426,0.84028]
@attribute 13st_coordinate_abcissa real[0.040619,0.9381]
@attribute 13st_coordinate_ordinate real[0.092593,1.0]
@attribute 14st_coordinate_abcissa real[0.015474,0.9265]
@attribute 14st_coordinate_ordinate real[0.018519,0.84028]
@attribute 15st_coordinate_abcissa real[0.017408,0.91489]
@attribute 15st_coordinate_ordinate real[0.018519,0.84028]
@attribute 16st_coordinate_abcissa real[0.023211,0.91103]
@attribute 16st_coordinate_ordinate real[0.0625,0.84028]
@attribute 17st_coordinate_abcissa real[0.052224,0.88781]
@attribute 17st_coordinate_ordinate real[0.12269,0.84028]
@attribute 18st_coordinate_abcissa real[0.10832,0.88781]
@attribute 18st_coordinate_ordinate real[0.14815,0.84028]
@attribute 19st_coordinate_abcissa real[0.13926,0.88781]
@attribute 19st_coordinate_ordinate real[0.14583,0.84028]
@attribute 20st_coordinate_abcissa real[0.16054,0.88588]
@attribute 20st_coordinate_ordinate real[0.12963,0.84028]
@attribute 21st_coordinate_abcissa real[0.147,0.88008]
@attribute 21st_coordinate_ordinate real[0.13194,0.84028]
@attribute 22st_coordinate_abcissa real[0.11219,0.88008]
@attribute 22st_coordinate_ordinate real[0.15046,0.84028]
@attribute 23st_coordinate_abcissa real[0.088975,0.88008]
@attribute 23st_coordinate_ordinate real[0.14815,0.83796]
@attribute 24st_coordinate_abcissa real[0.083172,0.88008]
@attribute 24st_coordinate_ordinate real[0.14352,0.87037]
@attribute 25st_coordinate_abcissa real[0.071567,0.88588]
@attribute 25st_coordinate_ordinate real[0.13889,0.95833]
@attribute 26st_coordinate_abcissa real[0.052224,0.89362]
@attribute 26st_coordinate_ordinate real[0.13657,0.9838]
@attribute 27st_coordinate_abcissa real[0.046422,0.89555]
@attribute 27st_coordinate_ordinate real[0.13426,0.85185]
@attribute 28st_coordinate_abcissa real[0.040619,0.88975]
@attribute 28st_coordinate_ordinate real[0.13194,0.86806]
@attribute 29st_coordinate_abcissa real[0.048356,0.89749]
@attribute 29st_coordinate_ordinate real[0.12731,0.87037]
@attribute 30st_coordinate_abcissa real[0.067698,0.88975]
@attribute 30st_coordinate_ordinate real[0.11111,0.86111]
@attribute 31st_coordinate_abcissa real[0.088975,0.89749]
@attribute 31st_coordinate_ordinate real[0.10185,0.85417]
@attribute 32st_coordinate_abcissa real[0.094778,0.90522]
@attribute 32st_coordinate_ordinate real[0.041667,0.83565]
@attribute 33st_coordinate_abcissa real[0.092843,0.91876]
@attribute 33st_coordinate_ordinate real[0.0,0.82407]
@attribute 34st_coordinate_abcissa real[0.10058,0.90716]
@attribute 34st_coordinate_ordinate real[0.0,0.82639]
@attribute 35st_coordinate_abcissa real[0.071567,0.90716]
@attribute 35st_coordinate_ordinate real[0.030093,0.83333]
@attribute 36st_coordinate_abcissa real[0.065764,0.91683]
@attribute 36st_coordinate_ordinate real[0.085648,0.83565]
@attribute 37st_coordinate_abcissa real[0.017408,0.9207]
@attribute 37st_coordinate_ordinate real[0.11111,0.87963]
@attribute 38st_coordinate_abcissa real[0.0,0.92456]
@attribute 38st_coordinate_ordinate real[0.099537,0.9838]
@attribute 39st_coordinate_abcissa real[0.0058027,0.92843]
@attribute 39st_coordinate_ordinate real[0.094907,0.96991]
@attribute 40st_coordinate_abcissa real[0.025145,0.94391]
@attribute 40st_coordinate_ordinate real[0.085648,0.84722]
@attribute 41st_coordinate_abcissa real[0.059961,0.96132]
@attribute 41st_coordinate_ordinate real[0.076389,0.83102]
@attribute 42st_coordinate_abcissa real[0.059961,0.97099]
@attribute 42st_coordinate_ordinate real[0.050926,0.81944]
@attribute 43st_coordinate_abcissa real[0.029014,0.97872]
@attribute 43st_coordinate_ordinate real[0.030093,0.82407]
@attribute 44st_coordinate_abcissa real[0.011605,0.98839]
@attribute 44st_coordinate_ordinate real[0.0092593,0.87269]
@attribute 45st_coordinate_abcissa real[0.0058027,1.0]
@attribute 45st_coordinate_ordinate real[0.0069444,0.88426]
@attribute Class{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15}
@inputs 1st_coordinate_abcissa,1st_coordinate_ordinate,2st_coordinate_abcissa,2st_coordinate_ordinate,3st_coordinate_abcissa,3st_coordinate_ordinate,4st_coordinate_abcissa,4st_coordinate_ordinate,5st_coordinate_abcissa,5st_coordinate_ordinate,6st_coordinate_abcissa,6st_coordinate_ordinate,7st_coordinate_abcissa,7st_coordinate_ordinate,8st_coordinate_abcissa,8st_coordinate_ordinate,9st_coordinate_abcissa,9st_coordinate_ordinate,10st_coordinate_abcissa,10st_coordinate_ordinate,11st_coordinate_abcissa,11st_coordinate_ordinate,12st_coordinate_abcissa,12st_coordinate_ordinate,13st_coordinate_abcissa,13st_coordinate_ordinate,14st_coordinate_abcissa,14st_coordinate_ordinate,15st_coordinate_abcissa,15st_coordinate_ordinate,16st_coordinate_abcissa,16st_coordinate_ordinate,17st_coordinate_abcissa,17st_coordinate_ordinate,18st_coordinate_abcissa,18st_coordinate_ordinate,19st_coordinate_abcissa,19st_coordinate_ordinate,20st_coordinate_abcissa,20st_coordinate_ordinate,21st_coordinate_abcissa,21st_coordinate_ordinate,22st_coordinate_abcissa,22st_coordinate_ordinate,23st_coordinate_abcissa,23st_coordinate_ordinate,24st_coordinate_abcissa,24st_coordinate_ordinate,25st_coordinate_abcissa,25st_coordinate_ordinate,26st_coordinate_abcissa,26st_coordinate_ordinate,27st_coordinate_abcissa,27st_coordinate_ordinate,28st_coordinate_abcissa,28st_coordinate_ordinate,29st_coordinate_abcissa,29st_coordinate_ordinate,30st_coordinate_abcissa,30st_coordinate_ordinate,31st_coordinate_abcissa,31st_coordinate_ordinate,32st_coordinate_abcissa,32st_coordinate_ordinate,33st_coordinate_abcissa,33st_coordinate_ordinate,34st_coordinate_abcissa,34st_coordinate_ordinate,35st_coordinate_abcissa,35st_coordinate_ordinate,36st_coordinate_abcissa,36st_coordinate_ordinate,37st_coordinate_abcissa,37st_coordinate_ordinate,38st_coordinate_abcissa,38st_coordinate_ordinate,39st_coordinate_abcissa,39st_coordinate_ordinate,40st_coordinate_abcissa,40st_coordinate_ordinate,41st_coordinate_abcissa,41st_coordinate_ordinate,42st_coordinate_abcissa,42st_coordinate_ordinate,43st_coordinate_abcissa,43st_coordinate_ordinate,44st_coordinate_abcissa,44st_coordinate_ordinate,45st_coordinate_abcissa,45st_coordinate_ordinate
@outputs Class
@data
0.71954,0.39583,0.71954,0.39583,0.71954,0.39352,0.71954,0.39583,0.71954,0.39352,0.71954,0.39352,0.71954,0.39583,0.72147,0.39583,0.71954,0.39583,0.71954,0.39352,0.71954,0.39583,0.71954,0.39583,0.71954,0.39352,0.71954,0.39583,0.71954,0.39583,0.7176,0.39352,0.71954,0.39352,0.7234,0.39352,0.70793,0.37269,0.70019,0.37731,0.7118,0.38194,0.7234,0.38194,0.73114,0.37731,0.72147,0.36574,0.70986,0.36343,0.71954,0.37269,0.73114,0.37269,0.73694,0.375,0.7234,0.36343,0.70986,0.35648,0.7176,0.37037,0.73694,0.37269,0.74275,0.37269,0.73114,0.3588,0.71954,0.35648,0.72534,0.36806,0.73501,0.37037,0.73888,0.37269,0.72921,0.36806,0.71567,0.35648,0.7176,0.36343,0.73501,0.37269,0.74468,0.37037,0.74468,0.36574,0.73114,0.34954,9
0.45455,0.19213,0.45068,0.19444,0.44874,0.19444,0.44874,0.19444,0.44874,0.19676,0.45068,0.19444,0.44874,0.19213,0.44101,0.18981,0.4236,0.18056,0.40039,0.17361,0.37911,0.16898,0.35397,0.1713,0.33075,0.1713,0.30561,0.17593,0.2824,0.18519,0.25919,0.20139,0.23404,0.22454,0.21277,0.25231,0.19342,0.28472,0.17795,0.31481,0.16441,0.35185,0.15667,0.38889,0.15667,0.42361,0.16054,0.46528,0.16828,0.50463,0.18375,0.53935,0.20503,0.56713,0.22631,0.59028,0.25338,0.61343,0.28046,0.63889,0.30754,0.65972,0.33462,0.68056,0.36364,0.69444,0.39072,0.70602,0.42166,0.71065,0.45068,0.70833,0.47582,0.70139,0.5029,0.69213,0.52418,0.68519,0.54739,0.67593,0.56867,0.66204,0.58607,0.65509,0.59574,0.65046,0.60348,0.64352,0.60542,0.64352,4
0.70793,0.53472,0.70793,0.53472,0.70793,0.53241,0.70793,0.53472,0.70793,0.53472,0.70793,0.53704,0.70406,0.51852,0.70019,0.50231,0.68665,0.5,0.67311,0.52315,0.67505,0.50463,0.69052,0.48611,0.68665,0.5,0.69439,0.53241,0.69246,0.50926,0.70793,0.49074,0.69826,0.48843,0.68665,0.51852,0.68085,0.52315,0.66925,0.49537,0.68665,0.48611,0.67118,0.48611,0.67505,0.52315,0.67118,0.51389,0.67311,0.48843,0.68085,0.4838,0.67698,0.51157,0.67311,0.51389,0.66925,0.49306,0.67311,0.4838,0.66731,0.5,0.66925,0.51157,0.66731,0.4838,0.68279,0.47685,0.67505,0.48843,0.68085,0.51852,0.67892,0.50463,0.67505,0.48843,0.67698,0.49537,0.68085,0.51852,0.67698,0.50694,0.68085,0.48611,0.67892,0.49074,0.68665,0.51852,0.68472,0.51389,9
0.67311,0.53009,0.67311,0.53009,0.67505,0.53009,0.67311,0.52778,0.67311,0.52778,0.67505,0.52778,0.67505,0.52778,0.67118,0.5162,0.66731,0.50926,0.66538,0.5162,0.66538,0.52778,0.66731,0.52083,0.66344,0.5,0.66538,0.50231,0.66925,0.52546,0.66731,0.50694,0.66538,0.5,0.66731,0.50694,0.66925,0.52778,0.66731,0.51389,0.66538,0.50231,0.66925,0.5,0.67311,0.52083,0.67311,0.52546,0.66731,0.50694,0.67118,0.50926,0.67698,0.53241,0.67505,0.52778,0.66731,0.50694,0.66731,0.50463,0.66925,0.52315,0.66925,0.52778,0.66538,0.50463,0.66925,0.50231,0.66925,0.50463,0.67505,0.52778,0.67311,0.52778,0.66925,0.50231,0.66925,0.50231,0.67505,0.52546,0.67505,0.52778,0.67311,0.50463,0.67892,0.49769,0.67698,0.5,0.68085,0.52315,9
0.50677,0.64583,0.50677,0.6412,0.50484,0.64815,0.50677,0.64583,0.50677,0.64352,0.50677,0.64583,0.50677,0.64352,0.50484,0.64352,0.5029,0.64583,0.4971,0.64583,0.4971,0.6412,0.4913,0.64583,0.48356,0.64583,0.47969,0.64815,0.47195,0.64352,0.46035,0.64352,0.45261,0.6412,0.43714,0.6412,0.42553,0.63194,0.41393,0.62731,0.40039,0.625,0.38878,0.62037,0.37524,0.61574,0.36364,0.61343,0.34816,0.61343,0.33269,0.61111,0.32108,0.60648,0.30561,0.60185,0.29014,0.59722,0.2766,0.59259,0.26306,0.59259,0.24758,0.59028,0.23404,0.58565,0.21857,0.58565,0.20116,0.58565,0.18762,0.58796,0.17215,0.59028,0.15861,0.59028,0.14507,0.59028,0.13733,0.58796,0.12573,0.59028,0.11412,0.59028,0.10445,0.59259,0.094778,0.59028,0.090909,0.58565,7
0.51064,0.26157,0.5087,0.26157,0.50484,0.26157,0.49516,0.25694,0.47776,0.24074,0.44294,0.21528,0.39458,0.20833,0.34236,0.21528,0.28433,0.24306,0.23598,0.28241,0.20309,0.31713,0.18375,0.33333,0.18182,0.35417,0.18956,0.39583,0.20696,0.44907,0.23404,0.50926,0.26886,0.55787,0.29981,0.60185,0.33849,0.63426,0.38685,0.66435,0.44294,0.68981,0.50097,0.70602,0.55513,0.71759,0.61702,0.72685,0.67698,0.7338,0.73114,0.72917,0.77756,0.71528,0.82205,0.6875,0.8588,0.65046,0.85687,0.61111,0.87427,0.56713,0.87234,0.53935,0.86847,0.48148,0.86267,0.42361,0.853,0.35648,0.83172,0.30093,0.80077,0.25694,0.76789,0.21528,0.73308,0.19444,0.67118,0.16898,0.60155,0.15509,0.52611,0.15509,0.45455,0.16435,0.4294,0.18056,0.43327,0.18519,6
0.82979,0.47685,0.82979,0.47685,0.82979,0.47685,0.82785,0.47685,0.82785,0.47685,0.82785,0.47685,0.82785,0.47685,0.82592,0.47685,0.82205,0.47454,0.81431,0.46991,0.80271,0.46528,0.78917,0.46065,0.77369,0.45602,0.75822,0.45139,0.74081,0.44676,0.72147,0.44213,0.70019,0.4375,0.67892,0.43056,0.65377,0.42593,0.62863,0.42361,0.60155,0.4213,0.57834,0.42361,0.55513,0.42361,0.53191,0.42361,0.5087,0.42593,0.48549,0.42593,0.46615,0.42824,0.44487,0.42824,0.4236,0.42593,0.40619,0.42824,0.38298,0.42593,0.36557,0.42593,0.34623,0.42361,0.32689,0.42361,0.30561,0.4213,0.2882,0.41898,0.26886,0.41667,0.25145,0.40972,0.23404,0.40972,0.21857,0.40509,0.20503,0.39352,0.18956,0.3912,0.17988,0.3912,0.17602,0.3912,0.17408,0.3912,7
0.60928,0.20602,0.60928,0.2037,0.61122,0.20139,0.61509,0.19907,0.61896,0.19676,0.62669,0.19213,0.63636,0.18981,0.65571,0.18519,0.67892,0.18519,0.70406,0.18981,0.73114,0.19676,0.75822,0.21065,0.78723,0.22454,0.81431,0.24537,0.83946,0.27083,0.86267,0.30324,0.87814,0.33565,0.88781,0.375,0.88781,0.40741,0.88588,0.43981,0.88008,0.47222,0.86847,0.49074,0.853,0.50231,0.83172,0.52083,0.81044,0.5463,0.78917,0.57176,0.76402,0.59491,0.74081,0.61343,0.71954,0.62731,0.69826,0.63657,0.67311,0.64815,0.65957,0.65046,0.63056,0.65741,0.60542,0.65741,0.58027,0.65741,0.55706,0.65509,0.53385,0.64815,0.51257,0.63889,0.4971,0.62963,0.48936,0.62037,0.48549,0.61806,0.48743,0.61806,0.48743,0.62037,0.48743,0.62037,0.48743,0.62269,5
0.71373,0.40741,0.706,0.40972,0.70986,0.40972,0.7176,0.40972,0.72147,0.40972,0.706,0.40741,0.6441,0.39583,0.56673,0.38657,0.49903,0.37731,0.44294,0.37731,0.39265,0.37963,0.35397,0.38426,0.32882,0.39583,0.32689,0.40278,0.34043,0.40046,0.37718,0.39352,0.43714,0.37963,0.50677,0.37269,0.57834,0.36806,0.6441,0.36806,0.70793,0.37037,0.76596,0.37963,0.81044,0.38426,0.83559,0.3912,0.82592,0.3912,0.7853,0.38657,0.7176,0.37963,0.63443,0.37269,0.54739,0.37269,0.47002,0.375,0.40619,0.37963,0.35783,0.38426,0.32495,0.39583,0.30561,0.40509,0.29981,0.40972,0.31528,0.40509,0.3501,0.40278,0.40232,0.40046,0.46422,0.39583,0.52805,0.39352,0.58801,0.3912,0.64797,0.39352,0.70406,0.40046,0.75048,0.40741,0.78723,0.41435,2
0.4971,0.67361,0.4971,0.6713,0.4971,0.67361,0.49323,0.66898,0.47582,0.65509,0.44487,0.64583,0.40232,0.63657,0.34236,0.63426,0.27853,0.64352,0.22244,0.62269,0.18569,0.63426,0.12379,0.7037,0.12959,0.69676,0.15667,0.64815,0.17795,0.61111,0.2147,0.58796,0.27273,0.53935,0.34429,0.4838,0.41973,0.44213,0.48743,0.42361,0.55513,0.4213,0.62476,0.46065,0.66925,0.53935,0.67892,0.56019,0.67311,0.54398,0.65184,0.50231,0.60735,0.46528,0.54739,0.45139,0.47969,0.45602,0.41973,0.47917,0.36557,0.5162,0.32495,0.56481,0.2882,0.61806,0.24371,0.65972,0.22244,0.6713,0.23404,0.66435,0.25725,0.6412,0.29207,0.59722,0.33075,0.53241,0.37718,0.4838,0.43133,0.44676,0.4971,0.42361,0.56093,0.42361,0.61509,0.46528,0.65377,0.55556,1
0.40619,0.40509,0.40619,0.40278,0.40619,0.40278,0.40812,0.40509,0.41006,0.40278,0.41199,0.40278,0.41973,0.40046,0.4294,0.39583,0.44101,0.39352,0.45841,0.3912,0.47582,0.3912,0.49323,0.39583,0.51064,0.40509,0.52998,0.41898,0.54932,0.4375,0.56867,0.45602,0.58607,0.47685,0.59961,0.50231,0.61122,0.52315,0.61896,0.55093,0.62282,0.5787,0.62669,0.60417,0.63056,0.62963,0.6325,0.65509,0.6325,0.67593,0.62669,0.69676,0.62089,0.71296,0.61122,0.72454,0.59768,0.72917,0.5764,0.73611,0.55899,0.74074,0.54159,0.74074,0.52031,0.74074,0.49903,0.74306,0.47776,0.74537,0.45841,0.74537,0.43907,0.74074,0.41973,0.73611,0.39845,0.73148,0.37911,0.72685,0.35977,0.71991,0.34429,0.71296,0.33269,0.70833,0.32689,0.7037,0.32108,0.69676,5
0.36944,0.63426,0.36944,0.63426,0.36944,0.63426,0.36944,0.63194,0.36944,0.63426,0.37137,0.63426,0.36944,0.63426,0.37137,0.63194,0.37137,0.62963,0.37331,0.625,0.37524,0.61574,0.37718,0.6088,0.37524,0.60185,0.36557,0.56944,0.3559,0.55093,0.34429,0.53009,0.32882,0.51157,0.30948,0.49306,0.29014,0.47917,0.26886,0.46991,0.24758,0.46759,0.22437,0.46759,0.20309,0.46991,0.18375,0.47685,0.16248,0.4838,0.14313,0.49537,0.13153,0.51157,0.12766,0.52546,0.12186,0.55556,0.11412,0.59028,0.10832,0.625,0.094778,0.65972,0.092843,0.68981,0.11412,0.72454,0.12959,0.74537,0.147,0.76157,0.1528,0.77083,0.17215,0.78241,0.19536,0.79398,0.21857,0.79861,0.24371,0.80093,0.26692,0.7963,0.294,0.78935,0.31528,0.78241,0.33849,0.77083,6
0.31141,0.45833,0.31141,0.45833,0.31141,0.45833,0.31141,0.46065,0.31335,0.45833,0.31335,0.45833,0.31335,0.45833,0.31335,0.45602,0.31335,0.45833,0.31335,0.46065,0.31141,0.46296,0.30754,0.46528,0.30754,0.46528,0.30754,0.46528,0.30948,0.46528,0.31141,0.46528,0.30948,0.46528,0.31141,0.46528,0.31141,0.46528,0.31335,0.46528,0.31335,0.46759,0.31528,0.47454,0.31528,0.48611,0.31721,0.49537,0.31915,0.50926,0.32302,0.52546,0.32882,0.53935,0.33462,0.55324,0.34623,0.57176,0.35783,0.58796,0.37137,0.6088,0.38298,0.62269,0.40039,0.64352,0.4236,0.66667,0.45068,0.69213,0.47776,0.71296,0.50677,0.72454,0.54159,0.73148,0.57253,0.72917,0.60542,0.72222,0.63443,0.71759,0.65764,0.70833,0.67892,0.69907,0.69439,0.6875,0.70019,0.67824,14
0.41779,0.5463,0.41779,0.54398,0.41779,0.5463,0.41779,0.54398,0.41779,0.54398,0.41779,0.5463,0.41779,0.5463,0.41779,0.54398,0.41779,0.53935,0.41586,0.53009,0.41199,0.52083,0.40426,0.50926,0.39265,0.5,0.37911,0.49074,0.3617,0.4838,0.34236,0.47685,0.31915,0.47454,0.29787,0.47222,0.27466,0.47454,0.25145,0.47685,0.22824,0.48611,0.21083,0.50231,0.19923,0.51852,0.18956,0.53704,0.18569,0.55556,0.17988,0.57407,0.17795,0.60648,0.18569,0.6412,0.20116,0.66667,0.28046,0.7662,0.31721,0.77083,0.35783,0.76852,0.39845,0.77083,0.4352,0.7662,0.47195,0.75231,0.4971,0.7338,0.51644,0.71065,0.52998,0.68056,0.52611,0.65509,0.52418,0.63426,0.52224,0.6088,0.51644,0.58796,0.50677,0.57176,0.49516,0.56019,0.48356,0.55093,6
0.65571,0.51157,0.65571,0.51389,0.65571,0.51157,0.65571,0.51389,0.65571,0.51157,0.65571,0.51389,0.65571,0.51157,0.65571,0.51389,0.65571,0.51389,0.65571,0.51157,0.65571,0.51389,0.65571,0.51389,0.65571,0.51157,0.65571,0.50694,0.65571,0.50694,0.65571,0.50231,0.65377,0.4838,0.6499,0.47917,0.65377,0.49074,0.65571,0.50231,0.65764,0.50463,0.65571,0.48611,0.65377,0.48611,0.65571,0.50231,0.65184,0.5,0.64603,0.47685,0.64217,0.46759,0.64603,0.48611,0.6499,0.49537,0.6499,0.48148,0.64603,0.46528,0.64603,0.46528,0.65377,0.49074,0.65571,0.49306,0.6499,0.46991,0.64603,0.46296,0.6499,0.47454,0.65377,0.49074,0.64797,0.48148,0.6441,0.46065,0.64603,0.46296,0.65377,0.48843,0.65571,0.49074,0.6499,0.46296,0.65377,0.45833,9
0.20503,0.72685,0.2089,0.72454,0.21083,0.72454,0.20696,0.72454,0.2089,0.72685,0.2089,0.72454,0.2089,0.72685,0.2089,0.72917,0.20696,0.72917,0.21083,0.72685,0.21277,0.72222,0.2089,0.71065,0.20503,0.69676,0.20503,0.68056,0.20503,0.65278,0.20309,0.62731,0.20503,0.59259,0.21857,0.55787,0.23211,0.52083,0.23985,0.48611,0.25145,0.4537,0.26306,0.42361,0.2766,0.41204,0.2882,0.40046,0.30561,0.37269,0.32882,0.34954,0.35203,0.33102,0.37911,0.29861,0.41393,0.28009,0.45068,0.27083,0.4913,0.26389,0.53385,0.26389,0.5764,0.27315,0.61122,0.28472,0.64217,0.2963,0.66731,0.31019,0.69052,0.32407,0.70986,0.34259,0.72921,0.3588,0.74855,0.37963,0.76402,0.40278,0.77756,0.43056,0.78917,0.46528,0.79691,0.50694,0.80464,0.54167,15
0.47002,0.67824,0.47776,0.67361,0.46228,0.67361,0.46422,0.66667,0.46228,0.66204,0.46228,0.6412,0.4294,0.62269,0.41393,0.57407,0.38491,0.51157,0.35977,0.4537,0.32882,0.40741,0.29981,0.36806,0.27079,0.32176,0.26112,0.28704,0.23017,0.28935,0.2147,0.30324,0.30754,0.25926,0.2766,0.29167,0.28433,0.37037,0.30948,0.42361,0.32495,0.48148,0.36557,0.53935,0.38878,0.59491,0.4236,0.625,0.44294,0.66204,0.47389,0.71296,0.49323,0.75231,0.4913,0.77083,0.4913,0.76852,0.48743,0.76852,0.48356,0.75694,0.46035,0.71296,0.43133,0.65278,0.38685,0.60648,0.3501,0.56019,0.31141,0.50231,0.29594,0.44444,0.25532,0.38657,0.27079,0.31713,0.27079,0.29167,0.27273,0.375,0.294,0.44444,0.32689,0.52546,0.36557,0.59028,0.40039,0.62269,3
0.39845,0.63426,0.39845,0.63426,0.40039,0.63426,0.40039,0.63426,0.40039,0.63426,0.40039,0.63194,0.40232,0.63194,0.40039,0.63194,0.40039,0.63194,0.40232,0.63194,0.40232,0.63194,0.40232,0.63194,0.40426,0.63194,0.40232,0.62963,0.40232,0.62963,0.40232,0.63194,0.40232,0.62963,0.40232,0.62963,0.39072,0.64815,0.38878,0.65972,0.38878,0.65972,0.39072,0.64583,0.40039,0.62731,0.39652,0.62963,0.38491,0.63194,0.37911,0.62963,0.37911,0.62269,0.38298,0.61574,0.37718,0.61343,0.37911,0.61574,0.38298,0.62037,0.37137,0.62963,0.36364,0.63426,0.3559,0.62963,0.3617,0.61574,0.34623,0.6088,0.34429,0.61111,0.3559,0.61574,0.34623,0.62963,0.34429,0.63657,0.34429,0.63194,0.34816,0.61806,0.33656,0.61111,0.34623,0.61343,0.34236,0.62731,9
0.40039,0.19676,0.40039,0.19676,0.39845,0.19676,0.39845,0.19676,0.40039,0.19907,0.40039,0.19676,0.40039,0.19676,0.40039,0.19676,0.40039,0.19444,0.40426,0.19444,0.41973,0.18287,0.45455,0.16898,0.50097,0.15509,0.55126,0.15046,0.60155,0.15741,0.65377,0.18056,0.69632,0.21065,0.73501,0.25463,0.76209,0.30324,0.78337,0.34954,0.80077,0.39583,0.80851,0.4375,0.81238,0.47222,0.80464,0.50694,0.7911,0.53472,0.77369,0.55787,0.75242,0.58565,0.72921,0.6088,0.706,0.62731,0.68472,0.63889,0.66151,0.65278,0.63636,0.66667,0.61122,0.67593,0.58607,0.68519,0.56286,0.69213,0.54739,0.68981,0.52998,0.68981,0.51064,0.69444,0.48936,0.69676,0.47195,0.69213,0.45261,0.68981,0.43327,0.68519,0.41393,0.68056,0.39652,0.67361,0.38104,0.66667,5
0.40426,0.23843,0.40619,0.23843,0.40426,0.24074,0.40619,0.23843,0.40426,0.23843,0.40619,0.23843,0.40619,0.23611,0.40812,0.2338,0.40619,0.23843,0.39845,0.25463,0.39072,0.26852,0.38298,0.2963,0.37911,0.31944,0.37911,0.34954,0.38491,0.375,0.39458,0.40046,0.40619,0.43287,0.41586,0.46296,0.43133,0.49074,0.44874,0.5162,0.46809,0.54167,0.4913,0.55787,0.51064,0.5787,0.52998,0.59954,0.55513,0.61574,0.58801,0.625,0.62476,0.62269,0.66151,0.6088,0.69632,0.59491,0.72534,0.5787,0.74468,0.55093,0.76015,0.52778,0.77369,0.50231,0.78337,0.47917,0.79497,0.45833,0.80658,0.4375,0.81818,0.41667,0.83172,0.40046,0.83752,0.37731,0.84526,0.3588,0.853,0.34491,0.8588,0.33333,0.8588,0.30787,0.86267,0.29167,0.86267,0.28241,14
0.72921,0.56481,0.72921,0.56481,0.72921,0.56481,0.72727,0.56713,0.72727,0.56481,0.72727,0.56944,0.72534,0.5787,0.72147,0.60185,0.71954,0.58333,0.72921,0.4838,0.73694,0.34954,0.74081,0.21296,0.73694,0.092593,0.73114,0.018519,0.72727,0.018519,0.72727,0.0625,0.72727,0.12269,0.72727,0.21296,0.72921,0.32176,0.73114,0.43981,0.73888,0.55093,0.74662,0.6412,0.76209,0.67361,0.77176,0.68981,0.76209,0.68056,0.74662,0.64352,0.73114,0.53472,0.71954,0.42361,0.71567,0.32639,0.7118,0.22454,0.7176,0.12269,0.72727,0.041667,0.73114,0.0,0.72921,0.0,0.73308,0.030093,0.72921,0.085648,0.73501,0.16667,0.73694,0.26389,0.74081,0.3588,0.75242,0.45139,0.75435,0.5463,0.75629,0.61111,0.7795,0.66667,0.80851,0.69907,0.80464,0.68981,3
0.30561,0.58102,0.30561,0.58333,0.30561,0.58333,0.30561,0.58102,0.30754,0.58102,0.30561,0.5787,0.30754,0.58102,0.30561,0.58333,0.30754,0.58565,0.30754,0.58102,0.30561,0.57639,0.30561,0.56713,0.30754,0.56019,0.30948,0.5463,0.31141,0.53241,0.31721,0.51852,0.32108,0.50231,0.32495,0.4838,0.33075,0.46759,0.33849,0.45139,0.34429,0.43519,0.35203,0.4213,0.3617,0.40741,0.37137,0.39583,0.38104,0.38426,0.39072,0.37731,0.40426,0.36574,0.41586,0.36574,0.42747,0.36574,0.44294,0.36111,0.46035,0.35417,0.47776,0.34491,0.49516,0.34259,0.51451,0.33333,0.53191,0.33102,0.55319,0.32407,0.57253,0.32407,0.58994,0.32176,0.60928,0.32407,0.62863,0.32407,0.64603,0.3287,0.66151,0.33333,0.67892,0.33796,0.69246,0.34491,0.70986,0.35417,15
