@relation  movement_libras
@attribute 1st_coordinate_abcissa real[0.090909,0.9323]
@attribute 1st_coordinate_ordinate real[0.14815,0.88657]
@attribute 2st_coordinate_abcissa real[0.085106,0.93037]
@attribute 2st_coordinate_ordinate real[0.14815,0.88889]
@attribute 3st_coordinate_abcissa real[0.085106,0.9323]
@attribute 3st_coordinate_ordinate real[0.14815,0.88426]
@attribute 4st_coordinate_abcissa real[0.088975,0.9323]
@attribute 4st_coordinate_ordinate real[0.14583,0.88194]
@attribute 5st_coordinate_abcissa real[0.092843,0.9323]
@attribute 5st_coordinate_ordinate real[0.14583,0.875]
@attribute 6st_coordinate_abcissa real[0.10058,0.9323]
@attribute 6st_coordinate_ordinate real[0.14352,0.875]
@attribute 7st_coordinate_abcissa real[0.10445,0.93424]
@attribute 7st_coordinate_ordinate real[0.14352,0.87037]
@attribute 8st_coordinate_abcissa real[0.11025,0.94197]
@attribute 8st_coordinate_ordinate real[0.1412,0.86343]
@attribute 9st_coordinate_abcissa real[0.11992,0.94391]
@attribute 9st_coordinate_ordinate real[0.1412,0.86343]
@attribute 10st_coordinate_abcissa real[0.12766,0.94391]
@attribute 10st_coordinate_ordinate real[0.13657,0.86111]
@attribute 11st_coordinate_abcissa real[0.13153,0.94197]
@attribute 11st_coordinate_ordinate real[0.13657,0.84722]
@attribute 12st_coordinate_abcissa real[0.10638,0.94197]
@attribute 12st_coordinate_ordinate real[0.13426,0.84028]
@attribute 13st_coordinate_abcissa real[0.040619,0.9381]
@attribute 13st_coordinate_ordinate real[0.092593,1.0]
@attribute 14st_coordinate_abcissa real[0.015474,0.9265]
@attribute 14st_coordinate_ordinate real[0.018519,0.84028]
@attribute 15st_coordinate_abcissa real[0.017408,0.91489]
@attribute 15st_coordinate_ordinate real[0.018519,0.84028]
@attribute 16st_coordinate_abcissa real[0.023211,0.91103]
@attribute 16st_coordinate_ordinate real[0.0625,0.84028]
@attribute 17st_coordinate_abcissa real[0.052224,0.88781]
@attribute 17st_coordinate_ordinate real[0.12269,0.84028]
@attribute 18st_coordinate_abcissa real[0.10832,0.88781]
@attribute 18st_coordinate_ordinate real[0.14815,0.84028]
@attribute 19st_coordinate_abcissa real[0.13926,0.88781]
@attribute 19st_coordinate_ordinate real[0.14583,0.84028]
@attribute 20st_coordinate_abcissa real[0.16054,0.88588]
@attribute 20st_coordinate_ordinate real[0.12963,0.84028]
@attribute 21st_coordinate_abcissa real[0.147,0.88008]
@attribute 21st_coordinate_ordinate real[0.13194,0.84028]
@attribute 22st_coordinate_abcissa real[0.11219,0.88008]
@attribute 22st_coordinate_ordinate real[0.15046,0.84028]
@attribute 23st_coordinate_abcissa real[0.088975,0.88008]
@attribute 23st_coordinate_ordinate real[0.14815,0.83796]
@attribute 24st_coordinate_abcissa real[0.083172,0.88008]
@attribute 24st_coordinate_ordinate real[0.14352,0.87037]
@attribute 25st_coordinate_abcissa real[0.071567,0.88588]
@attribute 25st_coordinate_ordinate real[0.13889,0.95833]
@attribute 26st_coordinate_abcissa real[0.052224,0.89362]
@attribute 26st_coordinate_ordinate real[0.13657,0.9838]
@attribute 27st_coordinate_abcissa real[0.046422,0.89555]
@attribute 27st_coordinate_ordinate real[0.13426,0.85185]
@attribute 28st_coordinate_abcissa real[0.040619,0.88975]
@attribute 28st_coordinate_ordinate real[0.13194,0.86806]
@attribute 29st_coordinate_abcissa real[0.048356,0.89749]
@attribute 29st_coordinate_ordinate real[0.12731,0.87037]
@attribute 30st_coordinate_abcissa real[0.067698,0.88975]
@attribute 30st_coordinate_ordinate real[0.11111,0.86111]
@attribute 31st_coordinate_abcissa real[0.088975,0.89749]
@attribute 31st_coordinate_ordinate real[0.10185,0.85417]
@attribute 32st_coordinate_abcissa real[0.094778,0.90522]
@attribute 32st_coordinate_ordinate real[0.041667,0.83565]
@attribute 33st_coordinate_abcissa real[0.092843,0.91876]
@attribute 33st_coordinate_ordinate real[0.0,0.82407]
@attribute 34st_coordinate_abcissa real[0.10058,0.90716]
@attribute 34st_coordinate_ordinate real[0.0,0.82639]
@attribute 35st_coordinate_abcissa real[0.071567,0.90716]
@attribute 35st_coordinate_ordinate real[0.030093,0.83333]
@attribute 36st_coordinate_abcissa real[0.065764,0.91683]
@attribute 36st_coordinate_ordinate real[0.085648,0.83565]
@attribute 37st_coordinate_abcissa real[0.017408,0.9207]
@attribute 37st_coordinate_ordinate real[0.11111,0.87963]
@attribute 38st_coordinate_abcissa real[0.0,0.92456]
@attribute 38st_coordinate_ordinate real[0.099537,0.9838]
@attribute 39st_coordinate_abcissa real[0.0058027,0.92843]
@attribute 39st_coordinate_ordinate real[0.094907,0.96991]
@attribute 40st_coordinate_abcissa real[0.025145,0.94391]
@attribute 40st_coordinate_ordinate real[0.085648,0.84722]
@attribute 41st_coordinate_abcissa real[0.059961,0.96132]
@attribute 41st_coordinate_ordinate real[0.076389,0.83102]
@attribute 42st_coordinate_abcissa real[0.059961,0.97099]
@attribute 42st_coordinate_ordinate real[0.050926,0.81944]
@attribute 43st_coordinate_abcissa real[0.029014,0.97872]
@attribute 43st_coordinate_ordinate real[0.030093,0.82407]
@attribute 44st_coordinate_abcissa real[0.011605,0.98839]
@attribute 44st_coordinate_ordinate real[0.0092593,0.87269]
@attribute 45st_coordinate_abcissa real[0.0058027,1.0]
@attribute 45st_coordinate_ordinate real[0.0069444,0.88426]
@attribute Class{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15}
@inputs 1st_coordinate_abcissa,1st_coordinate_ordinate,2st_coordinate_abcissa,2st_coordinate_ordinate,3st_coordinate_abcissa,3st_coordinate_ordinate,4st_coordinate_abcissa,4st_coordinate_ordinate,5st_coordinate_abcissa,5st_coordinate_ordinate,6st_coordinate_abcissa,6st_coordinate_ordinate,7st_coordinate_abcissa,7st_coordinate_ordinate,8st_coordinate_abcissa,8st_coordinate_ordinate,9st_coordinate_abcissa,9st_coordinate_ordinate,10st_coordinate_abcissa,10st_coordinate_ordinate,11st_coordinate_abcissa,11st_coordinate_ordinate,12st_coordinate_abcissa,12st_coordinate_ordinate,13st_coordinate_abcissa,13st_coordinate_ordinate,14st_coordinate_abcissa,14st_coordinate_ordinate,15st_coordinate_abcissa,15st_coordinate_ordinate,16st_coordinate_abcissa,16st_coordinate_ordinate,17st_coordinate_abcissa,17st_coordinate_ordinate,18st_coordinate_abcissa,18st_coordinate_ordinate,19st_coordinate_abcissa,19st_coordinate_ordinate,20st_coordinate_abcissa,20st_coordinate_ordinate,21st_coordinate_abcissa,21st_coordinate_ordinate,22st_coordinate_abcissa,22st_coordinate_ordinate,23st_coordinate_abcissa,23st_coordinate_ordinate,24st_coordinate_abcissa,24st_coordinate_ordinate,25st_coordinate_abcissa,25st_coordinate_ordinate,26st_coordinate_abcissa,26st_coordinate_ordinate,27st_coordinate_abcissa,27st_coordinate_ordinate,28st_coordinate_abcissa,28st_coordinate_ordinate,29st_coordinate_abcissa,29st_coordinate_ordinate,30st_coordinate_abcissa,30st_coordinate_ordinate,31st_coordinate_abcissa,31st_coordinate_ordinate,32st_coordinate_abcissa,32st_coordinate_ordinate,33st_coordinate_abcissa,33st_coordinate_ordinate,34st_coordinate_abcissa,34st_coordinate_ordinate,35st_coordinate_abcissa,35st_coordinate_ordinate,36st_coordinate_abcissa,36st_coordinate_ordinate,37st_coordinate_abcissa,37st_coordinate_ordinate,38st_coordinate_abcissa,38st_coordinate_ordinate,39st_coordinate_abcissa,39st_coordinate_ordinate,40st_coordinate_abcissa,40st_coordinate_ordinate,41st_coordinate_abcissa,41st_coordinate_ordinate,42st_coordinate_abcissa,42st_coordinate_ordinate,43st_coordinate_abcissa,43st_coordinate_ordinate,44st_coordinate_abcissa,44st_coordinate_ordinate,45st_coordinate_abcissa,45st_coordinate_ordinate
@outputs Class
@data
0.60348,0.86111,0.60348,0.86111,0.59961,0.86111,0.60155,0.86111,0.60155,0.86111,0.60735,0.84954,0.62476,0.8125,0.64603,0.77778,0.69439,0.7338,0.73501,0.70139,0.74855,0.69907,0.74855,0.69907,0.74081,0.69907,0.7176,0.69907,0.67118,0.67824,0.63056,0.65509,0.59188,0.63194,0.55706,0.62037,0.54545,0.62037,0.55126,0.62037,0.55899,0.61574,0.57834,0.59954,0.62863,0.55324,0.66925,0.51389,0.69826,0.48843,0.7176,0.47222,0.72727,0.46991,0.7234,0.47454,0.71373,0.47222,0.68665,0.4537,0.64603,0.43056,0.60542,0.40972,0.56673,0.38426,0.53191,0.36574,0.5087,0.35417,0.5029,0.35417,0.51064,0.35185,0.53772,0.33565,0.58221,0.2963,0.62669,0.26157,0.66538,0.24306,0.69439,0.2338,0.70986,0.2338,0.7118,0.23611,0.69632,0.22917,11
0.51451,0.52546,0.51451,0.52546,0.51257,0.52778,0.52031,0.51157,0.52418,0.50694,0.52418,0.50926,0.52224,0.50694,0.51644,0.5,0.50484,0.50694,0.49323,0.46296,0.49323,0.49537,0.4971,0.49537,0.50097,0.49306,0.50097,0.49306,0.49516,0.5,0.48549,0.45602,0.4913,0.50463,0.50484,0.49537,0.51064,0.49769,0.51064,0.49537,0.50484,0.49074,0.49323,0.49537,0.48162,0.44676,0.48356,0.46528,0.48743,0.49537,0.4913,0.48843,0.4913,0.48843,0.48356,0.48611,0.47389,0.48148,0.47002,0.49074,0.46228,0.46759,0.46228,0.49769,0.46615,0.48611,0.47002,0.48611,0.46422,0.4838,0.46035,0.47917,0.46035,0.4838,0.45648,0.46296,0.45648,0.47917,0.46422,0.4838,0.46809,0.48611,0.46809,0.4838,0.46228,0.47917,0.45841,0.4838,0.44681,0.44676,9
0.80658,0.60648,0.80464,0.6088,0.80464,0.61111,0.80271,0.61111,0.80271,0.59491,0.80658,0.55324,0.81044,0.50694,0.81238,0.46759,0.81818,0.42593,0.82398,0.38426,0.83366,0.34954,0.83946,0.31944,0.84526,0.29167,0.84526,0.28472,0.84526,0.30093,0.84139,0.34028,0.83559,0.38889,0.82979,0.43287,0.82205,0.47222,0.81625,0.51157,0.81625,0.53704,0.81625,0.56481,0.82205,0.5787,0.82592,0.59028,0.82592,0.60417,0.82785,0.61574,0.83172,0.60648,0.83366,0.58565,0.82205,0.57407,0.82398,0.54861,0.82979,0.50694,0.84139,0.46991,0.853,0.43287,0.86267,0.39815,0.87234,0.36574,0.88008,0.34028,0.88975,0.31944,0.89362,0.30324,0.89555,0.29398,0.89168,0.31019,0.88201,0.34028,0.86847,0.38426,0.85493,0.42824,0.8472,0.46759,0.83946,0.49537,3
0.83752,0.58102,0.83752,0.58102,0.83559,0.58102,0.83752,0.58333,0.83752,0.58333,0.83559,0.58102,0.81044,0.56713,0.7853,0.55093,0.76402,0.53704,0.74081,0.52083,0.72147,0.50231,0.70406,0.4838,0.69826,0.48148,0.69246,0.49306,0.67505,0.51157,0.6499,0.54167,0.61896,0.56713,0.58801,0.58796,0.56093,0.6088,0.54739,0.62963,0.53191,0.63657,0.52418,0.63194,0.51451,0.61343,0.4971,0.58333,0.47776,0.55093,0.45648,0.51852,0.43327,0.49306,0.41393,0.46065,0.39845,0.4375,0.38685,0.43056,0.38104,0.43519,0.36944,0.45139,0.35397,0.47917,0.33462,0.51389,0.30948,0.56713,0.27853,0.62269,0.25532,0.69213,0.23985,0.7338,0.23598,0.75,0.23017,0.74306,0.21277,0.71991,0.18569,0.68519,0.15861,0.65278,0.13733,0.62963,0.11799,0.60648,10
0.44681,0.69907,0.44681,0.69676,0.44681,0.69444,0.44874,0.69444,0.44874,0.69444,0.44874,0.69213,0.45068,0.68981,0.45261,0.6875,0.45261,0.67824,0.45261,0.66898,0.45068,0.65741,0.44874,0.63426,0.44681,0.6088,0.44294,0.58333,0.43714,0.55324,0.42553,0.52546,0.41006,0.5,0.38685,0.47685,0.36364,0.46296,0.33462,0.4537,0.30368,0.4537,0.27273,0.46065,0.24565,0.47454,0.21857,0.49537,0.19536,0.51157,0.17408,0.52778,0.15861,0.54398,0.1528,0.55556,0.14313,0.59028,0.1412,0.62963,0.14507,0.66898,0.1528,0.70602,0.17021,0.73843,0.18762,0.76389,0.2147,0.77778,0.24758,0.78704,0.2766,0.79861,0.31335,0.80324,0.34816,0.80324,0.38104,0.7963,0.41006,0.78704,0.4352,0.77315,0.45841,0.75463,0.47776,0.7338,0.48743,0.71528,6
0.43133,0.69907,0.43327,0.69676,0.43327,0.69676,0.43327,0.69907,0.43133,0.69907,0.43133,0.69907,0.43327,0.69676,0.4294,0.69444,0.4294,0.68981,0.4294,0.6875,0.4294,0.68519,0.4294,0.67824,0.4352,0.6713,0.44681,0.66435,0.44487,0.64815,0.44487,0.63194,0.44101,0.61806,0.44294,0.60648,0.43907,0.59491,0.43327,0.58333,0.4294,0.5787,0.42553,0.56019,0.42166,0.54167,0.41779,0.52083,0.41586,0.49769,0.41199,0.47222,0.40812,0.44676,0.40619,0.4213,0.40232,0.39583,0.40039,0.375,0.39845,0.35417,0.39652,0.33333,0.39458,0.3125,0.38878,0.2963,0.38685,0.27778,0.38298,0.26389,0.38298,0.25231,0.38104,0.24074,0.38104,0.22917,0.37911,0.22454,0.37911,0.21991,0.37911,0.21759,0.37718,0.21759,0.37524,0.21991,0.37524,0.21991,8
0.80464,0.625,0.80077,0.62269,0.78723,0.62037,0.76983,0.61806,0.76402,0.62963,0.74855,0.62269,0.73308,0.60185,0.71567,0.58565,0.70406,0.56481,0.68665,0.53935,0.66925,0.51852,0.64023,0.50463,0.61122,0.50694,0.5764,0.51852,0.54739,0.53704,0.52418,0.56019,0.51257,0.5787,0.5087,0.59491,0.5087,0.61806,0.50677,0.64815,0.50484,0.67824,0.49323,0.70139,0.47969,0.71528,0.43907,0.71991,0.42747,0.72917,0.40619,0.7338,0.39072,0.72917,0.38491,0.71991,0.37524,0.71065,0.3559,0.68287,0.34236,0.65278,0.33075,0.62269,0.32302,0.59954,0.31335,0.5787,0.30368,0.55787,0.29207,0.5463,0.27853,0.52315,0.26112,0.50231,0.24952,0.4838,0.23985,0.47685,0.22824,0.47917,0.2147,0.49537,0.19923,0.52083,0.18569,0.55324,0.17021,0.58333,12
0.39845,0.80324,0.39652,0.80324,0.39652,0.80324,0.39458,0.80324,0.39652,0.80324,0.39652,0.80324,0.39652,0.80324,0.39652,0.80324,0.39652,0.80093,0.39652,0.80093,0.39652,0.80093,0.39652,0.80093,0.39652,0.80093,0.39652,0.79861,0.39652,0.79861,0.39458,0.79398,0.39072,0.78935,0.38491,0.78472,0.37911,0.77778,0.37331,0.77083,0.3675,0.76157,0.36944,0.75463,0.37524,0.74537,0.37137,0.7338,0.36944,0.72222,0.3559,0.71759,0.3501,0.70833,0.34236,0.69676,0.33656,0.68519,0.33269,0.6713,0.32689,0.65972,0.32302,0.64583,0.31528,0.63657,0.31141,0.62269,0.30368,0.61343,0.29787,0.59954,0.29014,0.58796,0.2824,0.5787,0.27466,0.57639,0.26886,0.56481,0.26499,0.55093,0.25919,0.54167,0.25532,0.53241,0.25145,0.51852,0.24758,0.50231,8
0.57253,0.74074,0.56867,0.74306,0.5648,0.74769,0.56093,0.75231,0.53965,0.75926,0.5087,0.76389,0.47969,0.76852,0.43907,0.77083,0.40039,0.75926,0.35977,0.73611,0.33075,0.71991,0.31335,0.69444,0.29787,0.66898,0.29207,0.6412,0.29981,0.625,0.31915,0.6088,0.34236,0.58796,0.36944,0.58102,0.41006,0.58796,0.45648,0.59722,0.5087,0.59491,0.55706,0.58796,0.60155,0.57407,0.6441,0.56019,0.68472,0.53704,0.72147,0.50463,0.75048,0.46991,0.77369,0.43519,0.7853,0.40278,0.78337,0.37037,0.76015,0.33565,0.72534,0.30787,0.68279,0.28704,0.64023,0.27546,0.59768,0.27546,0.55706,0.28935,0.51257,0.30787,0.46615,0.32639,0.4236,0.34259,0.38878,0.35185,0.35783,0.35648,0.33462,0.35185,0.31528,0.34259,0.30754,0.33333,0.30561,0.31713,13
0.40619,0.40509,0.40619,0.40278,0.40619,0.40278,0.40812,0.40509,0.41006,0.40278,0.41199,0.40278,0.41973,0.40046,0.4294,0.39583,0.44101,0.39352,0.45841,0.3912,0.47582,0.3912,0.49323,0.39583,0.51064,0.40509,0.52998,0.41898,0.54932,0.4375,0.56867,0.45602,0.58607,0.47685,0.59961,0.50231,0.61122,0.52315,0.61896,0.55093,0.62282,0.5787,0.62669,0.60417,0.63056,0.62963,0.6325,0.65509,0.6325,0.67593,0.62669,0.69676,0.62089,0.71296,0.61122,0.72454,0.59768,0.72917,0.5764,0.73611,0.55899,0.74074,0.54159,0.74074,0.52031,0.74074,0.49903,0.74306,0.47776,0.74537,0.45841,0.74537,0.43907,0.74074,0.41973,0.73611,0.39845,0.73148,0.37911,0.72685,0.35977,0.71991,0.34429,0.71296,0.33269,0.70833,0.32689,0.7037,0.32108,0.69676,5
0.73501,0.60648,0.73501,0.6088,0.73501,0.6088,0.73501,0.60648,0.73694,0.59491,0.73694,0.57176,0.73114,0.55324,0.7234,0.53241,0.72147,0.49306,0.71567,0.43519,0.70793,0.37037,0.70406,0.3125,0.70406,0.26389,0.69826,0.22222,0.69632,0.19907,0.69826,0.21296,0.69826,0.26157,0.69632,0.31944,0.70019,0.37269,0.706,0.43287,0.70793,0.48148,0.71373,0.52546,0.72147,0.55556,0.7234,0.58102,0.70986,0.6088,0.706,0.625,0.70793,0.62731,0.71373,0.61806,0.72534,0.59491,0.73308,0.56713,0.72921,0.53935,0.72534,0.49537,0.7176,0.44444,0.70986,0.38657,0.70019,0.33102,0.69052,0.27546,0.68472,0.22454,0.67505,0.18287,0.66731,0.16667,0.66925,0.18519,0.67698,0.23611,0.68472,0.30093,0.69439,0.37037,0.70406,0.44676,0.7118,0.50926,3
0.61896,0.21759,0.61896,0.21759,0.61509,0.21528,0.61509,0.21296,0.60928,0.21296,0.60155,0.21065,0.58801,0.20833,0.5706,0.2037,0.54739,0.19907,0.52418,0.19907,0.49323,0.19676,0.46035,0.19444,0.4294,0.19444,0.39265,0.20833,0.3559,0.22454,0.32108,0.25,0.2882,0.27778,0.26692,0.30787,0.25532,0.33333,0.25338,0.3588,0.25919,0.38426,0.26886,0.40972,0.2766,0.43287,0.28433,0.4537,0.294,0.44907,0.30561,0.47454,0.31915,0.50463,0.33462,0.54167,0.35203,0.57407,0.37524,0.60648,0.40619,0.62731,0.4352,0.65278,0.46228,0.67593,0.48743,0.69444,0.50677,0.70602,0.54932,0.72222,0.59188,0.73611,0.63056,0.74769,0.66538,0.75694,0.69826,0.76389,0.71954,0.77315,0.73308,0.77778,0.74275,0.77778,0.74468,0.77778,0.73888,0.77778,4
0.37524,0.6412,0.37524,0.64352,0.37524,0.6412,0.37524,0.6412,0.37524,0.64352,0.37524,0.6412,0.37524,0.6412,0.37524,0.6412,0.37524,0.6412,0.37524,0.6412,0.37524,0.6412,0.37524,0.63889,0.38685,0.62269,0.38685,0.60417,0.37911,0.60417,0.36944,0.6088,0.36557,0.60417,0.36557,0.58796,0.36557,0.59028,0.34429,0.61111,0.35397,0.59954,0.3559,0.5787,0.35397,0.58796,0.35783,0.58796,0.3501,0.5787,0.34623,0.58102,0.33849,0.5787,0.34043,0.57639,0.33269,0.59259,0.34236,0.58565,0.33656,0.57407,0.33269,0.57639,0.33462,0.57639,0.33656,0.57407,0.34043,0.58796,0.34236,0.58333,0.33462,0.57639,0.33269,0.58102,0.33269,0.58102,0.33462,0.58102,0.33269,0.59722,0.34043,0.59491,0.33656,0.58102,0.32882,0.58333,0.33075,0.58333,9
0.68859,0.30324,0.68859,0.30324,0.69052,0.30324,0.68859,0.30324,0.68859,0.30093,0.69052,0.29861,0.69246,0.2963,0.69052,0.28704,0.68279,0.27546,0.67311,0.26157,0.65764,0.24769,0.6383,0.2338,0.61509,0.22222,0.58994,0.21296,0.56286,0.20602,0.53385,0.20139,0.50097,0.19676,0.47002,0.19907,0.43714,0.21065,0.41006,0.23843,0.38685,0.2662,0.37331,0.30093,0.36364,0.34028,0.3559,0.375,0.35783,0.41204,0.36944,0.44907,0.39265,0.4838,0.4236,0.5162,0.45648,0.54167,0.48549,0.56481,0.5087,0.58565,0.52611,0.60417,0.54932,0.61343,0.57447,0.61343,0.60735,0.6088,0.6383,0.60185,0.66731,0.58333,0.69052,0.56713,0.70986,0.54398,0.7234,0.52083,0.73114,0.49769,0.73888,0.47222,0.74081,0.45139,0.74081,0.43287,0.74275,0.41667,6
0.52611,0.40972,0.52611,0.40972,0.52611,0.40741,0.52418,0.40972,0.52418,0.40972,0.52224,0.40972,0.52031,0.40741,0.51644,0.40741,0.50677,0.40278,0.49516,0.39815,0.48162,0.3912,0.46422,0.38657,0.44487,0.38194,0.42166,0.37731,0.39652,0.375,0.3675,0.38426,0.33849,0.3912,0.31335,0.40278,0.28627,0.41898,0.26112,0.4375,0.24178,0.4537,0.22631,0.45833,0.21277,0.47222,0.20116,0.49074,0.19536,0.51157,0.19342,0.53009,0.19536,0.5625,0.20116,0.58796,0.21277,0.6088,0.22437,0.63426,0.24565,0.65741,0.26692,0.67824,0.29594,0.69676,0.32495,0.71528,0.35977,0.72917,0.39265,0.73611,0.41973,0.74306,0.44874,0.74306,0.47389,0.73843,0.5029,0.73148,0.52418,0.72222,0.54352,0.71759,0.55126,0.71065,0.55513,0.70833,0.55513,0.70602,4
0.58801,0.58796,0.58801,0.58796,0.58801,0.58796,0.58607,0.58796,0.58027,0.58796,0.56286,0.58565,0.52611,0.58796,0.47582,0.58333,0.42747,0.58102,0.37911,0.58333,0.33462,0.58333,0.29981,0.58102,0.2824,0.5787,0.2824,0.58102,0.29207,0.57407,0.30948,0.57176,0.34236,0.57407,0.39072,0.5787,0.43714,0.5787,0.48356,0.58565,0.52418,0.59491,0.55706,0.60417,0.58027,0.60185,0.58801,0.60648,0.58221,0.60648,0.55126,0.60417,0.51064,0.59954,0.45455,0.59259,0.39458,0.58333,0.33462,0.57639,0.28433,0.54861,0.24178,0.55324,0.21277,0.56019,0.21083,0.56713,0.23598,0.57639,0.27466,0.58333,0.32689,0.59722,0.38878,0.59954,0.44681,0.60185,0.5029,0.60648,0.55319,0.61574,0.58994,0.62037,0.60735,0.625,0.60928,0.62963,0.60542,0.63657,2
0.70213,0.18981,0.70406,0.1875,0.70213,0.1875,0.70213,0.18981,0.70019,0.18981,0.69632,0.1875,0.68859,0.18056,0.67311,0.1713,0.65571,0.16435,0.6383,0.16204,0.62089,0.15741,0.60348,0.15509,0.58607,0.15509,0.5706,0.15741,0.55319,0.16204,0.53772,0.17361,0.52418,0.18287,0.5087,0.19676,0.49516,0.20833,0.48162,0.21759,0.46228,0.22685,0.44487,0.24074,0.42747,0.25463,0.41393,0.27315,0.39845,0.29167,0.38878,0.31019,0.38104,0.3287,0.37524,0.34722,0.37331,0.36574,0.37911,0.38426,0.38685,0.40741,0.39458,0.43519,0.40232,0.46065,0.41199,0.48843,0.4236,0.51389,0.43907,0.53935,0.45261,0.56481,0.46615,0.58102,0.47776,0.59954,0.48549,0.61111,0.49323,0.62731,0.49903,0.6412,0.51257,0.65509,0.52031,0.66435,0.53578,0.67593,4
0.83752,0.59722,0.83559,0.59954,0.83946,0.59954,0.83366,0.60185,0.83559,0.60648,0.83559,0.60648,0.84139,0.59954,0.82979,0.60185,0.82979,0.59491,0.78723,0.58102,0.7795,0.56481,0.76789,0.54167,0.75822,0.51852,0.75435,0.51157,0.74468,0.49074,0.72921,0.47454,0.70986,0.46528,0.69052,0.46528,0.67118,0.47222,0.65377,0.4838,0.64023,0.5,0.62863,0.51852,0.61702,0.54167,0.60735,0.56019,0.59574,0.58796,0.59188,0.60648,0.58607,0.63426,0.57834,0.65046,0.5706,0.66667,0.56093,0.68056,0.55126,0.6875,0.52224,0.69676,0.4971,0.71296,0.47002,0.71759,0.4352,0.72222,0.40426,0.71759,0.38104,0.71296,0.36364,0.70139,0.35203,0.69213,0.3617,0.6875,0.3617,0.66667,0.3559,0.64815,0.3501,0.625,0.33075,0.60648,0.31915,0.58102,12
0.57834,0.24769,0.57834,0.24769,0.57834,0.25,0.57447,0.24306,0.55126,0.22917,0.51064,0.21296,0.46228,0.21065,0.40812,0.22685,0.35977,0.25463,0.30948,0.30093,0.26886,0.34722,0.24371,0.38889,0.23404,0.41204,0.23791,0.44444,0.24371,0.48843,0.25919,0.53009,0.27853,0.56713,0.30754,0.60417,0.34236,0.6412,0.37718,0.67824,0.41586,0.70602,0.45261,0.72685,0.49323,0.7338,0.52998,0.72917,0.56093,0.72917,0.59188,0.72454,0.62669,0.71759,0.66151,0.69907,0.69826,0.68056,0.72534,0.66435,0.74468,0.65972,0.76015,0.64352,0.77369,0.62037,0.79497,0.59028,0.81431,0.55556,0.82785,0.50463,0.83946,0.44676,0.84913,0.39583,0.84526,0.34491,0.83172,0.30093,0.81044,0.2662,0.78143,0.23843,0.74081,0.21065,0.69826,0.19213,0.65571,0.18287,6
0.19536,0.32407,0.19342,0.32407,0.19342,0.32407,0.19149,0.3287,0.19536,0.32639,0.19536,0.3287,0.19729,0.32407,0.19923,0.32407,0.20116,0.31944,0.20116,0.32639,0.19923,0.34028,0.20116,0.36111,0.20503,0.38889,0.20696,0.41898,0.2205,0.4537,0.23985,0.49537,0.26306,0.53009,0.29014,0.56481,0.32302,0.59954,0.3559,0.63194,0.38878,0.66435,0.42166,0.68981,0.45841,0.7037,0.49323,0.71528,0.53191,0.72222,0.57253,0.72454,0.61122,0.71759,0.6383,0.7037,0.68665,0.69213,0.73501,0.68287,0.77176,0.6713,0.80464,0.65278,0.82979,0.62963,0.84139,0.60185,0.8472,0.58333,0.86074,0.57639,0.87621,0.53704,0.88395,0.49537,0.88588,0.45139,0.88008,0.40509,0.87234,0.37037,0.8646,0.35648,0.86074,0.35185,0.85493,0.35417,0.853,0.35185,14
0.30754,0.3588,0.30948,0.3588,0.30948,0.35648,0.30948,0.35648,0.31141,0.35417,0.30948,0.35185,0.30948,0.35185,0.31335,0.34954,0.31335,0.35185,0.30754,0.36111,0.30174,0.37731,0.294,0.39583,0.29014,0.4213,0.29014,0.45139,0.29787,0.47917,0.30948,0.50463,0.32689,0.51852,0.34816,0.54167,0.36944,0.56713,0.39072,0.58565,0.41199,0.6088,0.4294,0.62963,0.45455,0.65046,0.48162,0.66898,0.52805,0.67824,0.57253,0.69444,0.61509,0.70139,0.65377,0.7037,0.68859,0.69907,0.72147,0.68981,0.75435,0.67593,0.78337,0.65046,0.81238,0.62269,0.83172,0.59491,0.84913,0.56713,0.8588,0.53935,0.86654,0.51157,0.87621,0.48148,0.88588,0.45139,0.89168,0.4213,0.89362,0.39583,0.89749,0.38426,0.90135,0.3588,0.90329,0.34722,0.90329,0.34028,14
0.66925,0.62269,0.66731,0.61574,0.65957,0.59722,0.64603,0.56019,0.61896,0.51157,0.58801,0.46759,0.55706,0.4375,0.52418,0.4213,0.49516,0.41435,0.47002,0.41667,0.44487,0.42824,0.42553,0.44444,0.40619,0.46759,0.39072,0.49537,0.38298,0.52315,0.38491,0.55324,0.39265,0.58565,0.39845,0.60648,0.39845,0.625,0.39458,0.65046,0.39072,0.67361,0.38491,0.6875,0.37137,0.70139,0.36364,0.7037,0.33849,0.71065,0.31335,0.70139,0.2882,0.67361,0.26112,0.63657,0.24178,0.59722,0.22631,0.56019,0.22244,0.51852,0.21857,0.47454,0.2147,0.4375,0.20309,0.40509,0.18762,0.38194,0.16441,0.36343,0.13346,0.34954,0.10638,0.33333,0.090909,0.34491,0.083172,0.37037,0.079304,0.40509,0.067698,0.44907,0.046422,0.5,0.030948,0.54167,0.021277,0.58565,12
